customer_id,join_date,segment,orders,clv,satisfaction,churn_flag
C01714,2024-10-16,Low Value,1,54.56,2.93,1
C01715,2024-11-12,Mid Value,4,465.61,4.47,0
C01716,2023-03-29,Mid Value,2,226.55,3.18,0
C01717,2023-06-14,Low Value,1,53.28,3.02,0
C01718,2024-10-04,Mid Value,2,250.72,3.7,1
C01719,2023-05-08,High Value,7,3762.84,4.19,0
C01720,2023-10-19,Low Value,1,41.71,4.81,1
C01721,2024-02-24,Low Value,2,92.16,2.45,0
C01722,2024-06-09,High Value,4,1140.3,4.0,0
C01723,2024-01-25,High Value,7,3074.92,4.27,0
C01724,2024-03-01,Low Value,3,168.22,4.39,0
C01725,2024-09-05,Low Value,3,178.25,3.73,0
C01726,2023-07-31,Low Value,4,160.01,4.22,1
C01727,2024-06-28,Low Value,3,172.29,3.42,1
C01728,2023-03-17,Mid Value,6,814.39,4.91,0
C01729,2024-03-29,Low Value,1,55.21,2.41,1
C01730,2024-01-15,Low Value,2,94.18,4.17,1
C01731,2023-06-19,Mid Value,2,294.3,3.7,0
C01732,2023-06-08,High Value,6,2192.35,3.63,0
C01733,2024-02-13,Low Value,2,113.19,3.14,0
C01734,2024-04-30,High Value,6,2720.98,3.44,0
C01735,2024-07-22,Low Value,2,98.89,3.93,1
C01736,2024-04-29,Mid Value,5,705.58,4.52,0
C01737,2023-08-03,Low Value,3,92.78,3.32,0
C01738,2023-12-21,Mid Value,5,876.57,3.56,0
C01739,2023-08-26,Low Value,1,51.86,3.32,1
C01740,2023-05-24,High Value,3,1292.54,3.87,0
C01741,2024-09-04,Low Value,1,56.54,3.71,0
C01742,2024-01-14,Low Value,2,84.67,3.01,1
C01743,2024-12-11,Low Value,1,53.14,2.95,0
C01744,2023-11-24,Low Value,5,325.41,3.89,1
C01745,2023-03-07,Low Value,1,48.21,2.95,0
C01746,2024-10-18,Low Value,1,63.8,3.54,1
C01747,2024-05-10,Low Value,1,57.28,2.34,0
C01748,2024-09-29,Low Value,3,161.79,4.17,0
C01749,2024-07-26,Low Value,2,111.71,4.24,0
C01750,2024-08-09,Low Value,4,170.25,3.75,1
C01751,2023-03-01,Mid Value,6,709.04,3.73,0
C01752,2023-09-19,Mid Value,3,397.55,4.33,0
C01753,2023-07-27,Low Value,3,109.19,3.69,1
C01754,2024-11-29,Mid Value,1,135.05,3.69,0
C01755,2024-11-04,Mid Value,8,1102.72,4.5,0
C01756,2024-12-12,High Value,6,2360.38,3.63,0
C01757,2023-09-13,Mid Value,4,463.53,5.0,0
C01758,2023-08-23,Mid Value,6,798.06,4.6,0
C01759,2023-03-17,Mid Value,4,538.78,5.0,0
C01760,2024-10-21,High Value,11,4317.27,4.19,0
C01761,2024-08-15,High Value,5,2120.12,4.34,0
C01762,2023-07-06,High Value,5,1177.36,3.88,0
C01763,2023-12-01,High Value,8,2767.27,4.42,0
C01764,2024-08-21,Low Value,3,149.77,3.5,0
C01765,2023-03-24,Mid Value,5,553.98,3.63,0
C01766,2023-11-29,Mid Value,5,766.44,3.92,1
C01767,2024-04-06,High Value,6,2223.21,5.0,0
C01768,2024-06-22,Low Value,2,96.5,3.86,0
C01769,2023-10-30,Low Value,3,157.24,2.74,0
C01770,2024-04-28,Low Value,2,108.14,2.98,0
C01771,2023-08-16,Low Value,4,96.4,4.21,0
C01772,2023-03-01,Low Value,2,78.02,3.26,0
C01773,2024-09-23,High Value,7,2448.36,3.4,0
C01774,2024-10-19,Low Value,5,239.17,4.42,0
C01775,2023-11-10,Mid Value,3,284.22,3.64,0
C01776,2024-11-11,Low Value,2,104.85,4.83,0
C01777,2023-12-30,Low Value,2,75.34,3.16,0
C01778,2023-01-30,Mid Value,3,372.06,3.23,0
C01779,2024-02-13,High Value,5,1630.79,5.0,0
C01780,2023-03-01,Low Value,4,216.87,2.47,0
C01781,2023-08-23,Mid Value,1,116.93,4.53,0
C01782,2023-08-29,Mid Value,4,355.11,3.58,1
C01783,2023-05-05,Low Value,2,104.73,3.64,1
C01784,2024-08-10,Low Value,1,51.58,3.06,0
C01785,2023-01-21,Low Value,1,40.1,3.71,1
C01786,2024-12-25,Low Value,2,108.12,3.36,0
C01787,2023-01-24,Mid Value,7,736.91,4.19,0
C01788,2023-07-30,High Value,1,275.63,5.0,0
C01789,2024-11-24,Low Value,1,41.37,3.06,0
C01790,2024-09-21,Mid Value,2,268.09,4.49,0
C01791,2023-08-10,Low Value,3,131.28,4.39,1
C01792,2023-08-15,Mid Value,5,430.84,4.01,0
C01793,2023-10-26,Mid Value,5,312.08,4.48,0
C01794,2024-02-03,Mid Value,6,681.66,5.0,0
C01795,2023-12-12,High Value,9,3127.28,3.75,0
C01796,2024-02-24,Mid Value,7,789.1,3.88,0
C01797,2024-07-01,Low Value,3,158.3,2.4,0
C01798,2023-03-23,Mid Value,6,730.74,3.96,0
C01799,2024-05-05,Low Value,2,118.15,2.78,0
C01800,2023-04-16,Low Value,2,78.23,2.99,0
C01801,2023-03-06,High Value,5,1899.82,3.52,0
C01802,2024-01-27,Low Value,3,112.87,4.31,0
C01803,2024-11-17,Mid Value,4,524.96,4.72,0
C01804,2024-12-01,Mid Value,5,528.24,4.03,0
C01805,2023-08-24,Low Value,2,128.29,3.59,0
C01806,2024-12-02,Low Value,2,78.95,3.8,1
C01807,2024-09-25,Mid Value,4,512.03,4.46,0
C01808,2024-10-02,Mid Value,4,446.96,3.36,0
C01809,2024-09-14,Mid Value,5,568.5,3.53,0
C01810,2023-09-15,Low Value,2,109.42,4.17,0
C01811,2024-01-29,Mid Value,2,179.93,3.47,1
C01812,2023-01-10,Low Value,3,139.4,3.41,1
C01813,2023-10-22,Low Value,1,56.56,3.38,0
C01814,2023-03-05,Low Value,2,119.6,3.34,0
C01815,2024-01-20,Low Value,1,47.88,2.7,0
C01816,2024-04-12,Low Value,5,254.88,3.08,0
C01817,2023-03-31,High Value,5,1262.09,4.36,0
C01818,2024-01-23,Mid Value,3,334.78,4.16,0
C01819,2023-09-22,Low Value,3,167.66,3.34,0
C01820,2023-12-10,Mid Value,2,342.75,4.61,0
C01821,2024-09-13,Mid Value,5,473.98,4.64,0
C01822,2024-03-30,Low Value,1,57.4,3.86,1
C01823,2024-11-09,Low Value,3,209.99,3.39,0
C01824,2024-12-14,High Value,10,3284.09,4.3,0
C01825,2023-02-06,Low Value,2,71.08,2.95,1
C01826,2024-03-25,Low Value,4,213.7,3.47,0
C01827,2023-10-04,Low Value,2,99.94,3.72,0
C01828,2023-07-05,Mid Value,5,611.71,2.79,0
C01829,2023-02-18,High Value,3,928.52,3.73,0
C01830,2024-08-04,Mid Value,3,338.57,3.57,0
C01831,2023-07-03,Low Value,2,79.55,3.38,1
C01832,2024-10-03,Low Value,2,89.09,3.38,1
C01833,2023-05-14,Low Value,1,57.15,2.35,0
C01834,2023-11-07,Low Value,1,39.14,2.53,0
C01835,2023-06-01,High Value,6,2125.91,3.84,0
C01836,2023-10-13,Low Value,1,45.24,3.68,0
C01837,2024-06-14,Mid Value,2,152.6,3.03,0
C01838,2024-02-23,Mid Value,5,568.56,4.05,0
C01839,2023-09-04,Mid Value,3,422.95,4.15,0
C01840,2024-05-14,Mid Value,2,297.38,3.88,0
C01841,2024-08-18,High Value,7,2501.79,2.9,0
C01842,2024-12-22,Low Value,3,120.56,3.22,1
C01843,2023-02-06,Low Value,1,57.59,3.46,0
C01844,2023-09-16,Low Value,2,106.25,4.12,0
C01845,2023-04-22,Mid Value,4,527.99,2.76,0
C01846,2023-07-21,Mid Value,2,292.41,3.41,0
C01847,2023-06-03,Low Value,1,37.14,4.01,0
C01848,2024-01-27,Low Value,1,62.74,3.2,1
C01849,2023-07-15,Mid Value,11,1308.54,3.02,0
C01850,2023-07-17,Low Value,1,49.68,4.54,0
C01851,2024-04-15,High Value,8,2459.13,3.91,0
C01852,2023-04-14,Low Value,1,56.86,3.44,1
C01853,2023-06-26,Low Value,1,58.81,4.15,0
C01854,2024-08-18,Low Value,1,60.29,4.35,1
C01855,2024-10-31,High Value,9,4178.25,3.66,0
C01856,2024-09-21,High Value,1,352.82,4.02,1
C01857,2023-01-25,Mid Value,4,507.54,4.55,0
C01858,2024-05-11,Mid Value,5,608.71,4.95,0
C01859,2023-06-04,Low Value,4,221.33,2.92,0
C01860,2024-12-27,Low Value,1,34.81,3.26,0
C01861,2024-05-05,High Value,2,754.46,5.0,0
C01862,2023-11-01,Mid Value,6,473.35,4.2,0
C01863,2023-07-23,Low Value,1,38.55,3.88,0
C01864,2023-04-19,Low Value,2,86.78,2.68,1
C01865,2023-05-07,Mid Value,4,288.48,3.54,0
C01866,2024-03-11,Mid Value,3,359.8,3.71,0
C01867,2023-02-03,Low Value,1,55.89,3.59,0
C01868,2024-12-17,Mid Value,1,120.37,4.41,0
C01869,2024-03-20,Low Value,3,104.0,3.23,0
C01870,2023-03-16,Mid Value,5,372.43,3.7,0
C01871,2024-12-26,Low Value,3,220.93,4.5,0
C01872,2023-02-06,Mid Value,3,460.56,4.7,0
C01873,2023-03-10,Mid Value,5,586.09,3.82,0
C01874,2023-01-29,Mid Value,1,125.81,3.58,0
C01875,2024-02-27,Low Value,2,120.38,3.58,0
C01876,2024-03-28,Low Value,4,216.35,3.77,0
C01877,2023-10-02,Mid Value,3,307.55,4.2,0
C01878,2024-01-03,Low Value,2,106.61,2.63,0
C01879,2023-05-12,Low Value,3,120.14,2.22,1
C01880,2023-05-23,Low Value,2,105.39,3.12,0
C01881,2024-11-08,Low Value,1,58.38,3.54,0
C01882,2024-09-01,Low Value,1,56.17,5.0,1
C01883,2023-03-17,Mid Value,3,291.12,2.57,0
C01884,2024-04-05,Low Value,1,55.47,3.69,0
C01885,2023-10-03,Mid Value,4,654.69,3.24,0
C01886,2023-10-15,High Value,8,1753.69,3.73,0
C01887,2024-11-15,Mid Value,4,407.62,5.0,0
C01888,2024-07-18,High Value,7,2623.38,3.67,0
C01889,2024-01-02,Low Value,1,50.8,4.27,1
C01890,2024-07-17,Mid Value,4,470.76,3.3,0
C01891,2023-05-10,Low Value,2,96.16,3.58,0
C01892,2023-08-06,Low Value,1,57.3,4.1,0
C01893,2023-09-03,High Value,6,688.92,3.53,0
C01894,2024-01-06,Mid Value,3,360.16,3.01,0
C01895,2024-10-19,Low Value,1,43.33,3.9,1
C01896,2024-11-10,Low Value,1,63.01,2.9,0
C01897,2023-09-18,High Value,7,2882.87,4.46,0
C01898,2024-06-05,Mid Value,2,213.63,3.96,0
C01899,2023-04-19,Low Value,3,96.93,3.45,0
C01900,2024-01-10,Low Value,2,68.56,3.57,0
C01901,2024-04-08,Mid Value,5,487.41,4.87,0
C01902,2024-06-18,High Value,7,3479.39,4.17,0
C01903,2024-08-01,Low Value,1,43.51,3.77,0
C01904,2024-03-04,Mid Value,6,827.8,3.86,0
C01905,2023-12-08,Low Value,3,56.09,3.24,0
C01906,2023-04-29,High Value,8,2872.23,4.12,0
C01907,2023-06-15,Mid Value,5,572.47,4.01,0
C01908,2024-09-26,Mid Value,6,857.55,4.23,0
C01909,2023-10-03,High Value,6,1458.5,3.56,0
C01910,2024-07-12,Low Value,4,230.81,3.83,0
C01911,2023-04-29,Mid Value,2,245.79,3.39,0
C01912,2024-08-18,Mid Value,5,511.82,3.95,0
C01913,2024-10-10,Mid Value,2,266.35,4.62,0
C01914,2024-05-16,High Value,5,2102.91,5.0,0
C01915,2024-03-30,Low Value,5,350.57,3.27,1
C01916,2023-07-26,Mid Value,2,113.85,4.03,0
C01917,2023-03-05,High Value,4,1930.29,4.14,0
C01918,2024-09-21,Mid Value,5,648.0,3.89,0
C01919,2023-04-20,Mid Value,1,115.58,4.63,0
C01920,2024-09-15,Mid Value,2,169.0,5.0,0
C01921,2024-04-22,Low Value,1,42.24,3.31,0
C01922,2024-07-24,Mid Value,5,728.75,4.83,0
C01923,2023-10-17,High Value,2,686.01,3.45,0
C01924,2024-04-09,Mid Value,5,753.82,3.81,1
C01925,2023-06-27,Mid Value,1,111.42,3.98,1
C01926,2023-10-10,Low Value,1,52.12,3.02,0
C01927,2023-09-11,Low Value,3,129.36,4.11,1
C01928,2023-05-12,Mid Value,3,476.56,4.51,0
C01929,2024-11-13,Low Value,2,104.36,3.89,0
C01930,2023-03-28,Mid Value,4,601.33,3.99,1
C01931,2023-06-12,Low Value,2,97.36,3.38,0
C01932,2023-12-10,Low Value,1,58.02,2.98,1
C01933,2023-01-03,Low Value,4,112.9,3.57,0
C01934,2024-02-23,High Value,3,1190.01,3.24,0
C01935,2024-09-14,High Value,2,485.14,4.72,0
C01936,2024-10-31,Low Value,2,72.7,2.76,0
C01937,2024-08-05,Low Value,1,39.71,3.53,1
C01938,2024-08-05,Low Value,1,67.56,3.49,0
C01939,2024-06-01,Mid Value,7,341.11,3.57,0
C01940,2023-12-15,Mid Value,6,889.46,3.36,0
C01941,2024-11-26,Mid Value,5,497.45,3.47,0
C01942,2023-03-29,Mid Value,8,811.8,3.13,0
C01943,2024-10-18,Low Value,1,43.5,3.66,1
C01944,2024-05-20,Low Value,4,194.96,4.13,0
C01945,2024-02-26,Mid Value,4,401.94,4.58,0
C01946,2023-01-11,Low Value,1,42.58,3.87,1
C01947,2023-10-28,Mid Value,6,927.48,2.86,0
C01948,2024-06-05,High Value,5,2514.98,4.52,0
C01949,2024-08-29,Mid Value,3,295.08,3.21,0
C01950,2023-01-31,High Value,5,1797.94,4.25,0
C01951,2024-05-05,Low Value,2,94.08,3.54,0
C01952,2023-01-12,Mid Value,1,106.45,5.0,0
C01953,2023-09-17,High Value,6,2467.58,3.02,0
C01954,2024-03-26,Low Value,2,70.89,3.64,1
C01955,2023-11-01,Low Value,1,55.79,3.8,0
C01956,2024-02-01,Mid Value,2,231.06,3.4,0
C01957,2024-03-10,Mid Value,6,704.63,4.3,0
C01958,2023-08-10,Low Value,4,155.79,3.09,1
C01959,2023-03-28,Mid Value,4,460.63,4.32,0
C01960,2024-01-25,Low Value,2,84.86,3.07,1
C01961,2023-02-18,Low Value,4,213.68,3.58,0
C01962,2023-09-22,Low Value,1,50.54,3.39,0
C01963,2024-01-03,Low Value,4,166.02,4.05,1
C01964,2023-12-30,Low Value,1,51.77,2.64,0
C01965,2024-01-23,High Value,1,388.64,3.8,0
C01966,2023-05-23,Low Value,4,247.89,3.28,0
C01967,2023-05-09,Low Value,3,138.93,3.49,0
C01968,2023-10-31,Mid Value,5,652.96,4.51,1
C01969,2024-12-19,Mid Value,3,397.75,4.78,0
C01970,2024-08-18,High Value,9,2912.73,3.87,0
C01971,2024-02-22,Low Value,1,63.28,1.73,0
C01972,2024-02-03,Low Value,1,52.56,3.88,1
C01973,2024-01-16,Mid Value,6,659.91,3.38,0
C01974,2023-03-04,Mid Value,3,352.71,4.07,0
C01975,2024-11-05,Low Value,1,46.65,2.97,0
C01976,2024-01-29,Low Value,2,69.25,2.73,0
C01977,2023-10-05,Low Value,1,43.21,2.95,1
C01978,2023-05-30,Low Value,1,59.85,3.67,0
C01979,2024-08-16,Mid Value,2,249.14,4.6,0
C01980,2023-07-06,Low Value,2,125.45,3.5,0
C01981,2023-01-27,Mid Value,4,428.81,4.02,0
C01982,2023-04-10,Low Value,2,50.22,4.98,0
C01983,2024-04-21,Low Value,1,43.78,3.4,1
C01984,2023-02-07,Low Value,3,140.19,3.48,0
C01985,2023-03-03,Low Value,1,53.08,3.85,0
C01986,2024-11-10,Low Value,1,43.96,4.13,0
C01987,2024-04-27,Mid Value,6,725.8,4.11,1
C01988,2023-11-25,High Value,4,1445.28,3.95,0
C01989,2023-10-18,Low Value,1,45.68,4.04,0
C01990,2023-06-29,Low Value,1,56.27,4.25,0
C01991,2023-12-03,Mid Value,2,286.11,4.39,0
C01992,2024-06-01,High Value,6,1708.9,4.4,0
C01993,2023-07-07,Low Value,2,101.23,3.67,0
C01994,2024-08-18,Mid Value,5,662.02,3.48,0
C01995,2023-06-15,Mid Value,3,334.53,3.5,0
C01996,2023-04-28,Low Value,2,124.22,4.06,0
C01997,2024-01-16,Low Value,4,201.6,3.68,1
C01998,2023-04-19,Mid Value,2,161.85,4.49,1
C01999,2024-04-06,Mid Value,7,585.77,3.74,0
C02000,2024-07-06,Mid Value,9,1174.71,4.53,0
C02001,2023-11-05,Mid Value,3,354.63,3.99,0
C02002,2024-01-10,Mid Value,3,344.95,4.28,0
C02003,2024-10-12,Low Value,1,59.18,4.69,1
C02004,2023-12-19,Low Value,2,124.62,4.11,0
C02005,2024-03-10,Mid Value,5,618.55,3.97,0
C02006,2024-09-14,Low Value,5,235.23,4.73,0
C02007,2023-09-14,Low Value,3,158.83,4.4,0
C02008,2024-07-28,Mid Value,6,567.34,3.94,0
C02009,2023-02-01,High Value,4,1209.9,3.68,0
C02010,2023-07-14,High Value,2,912.79,3.85,0
C02011,2024-04-15,Mid Value,2,252.62,4.2,0
C02012,2024-09-25,Low Value,2,69.83,3.27,1
C02013,2024-02-06,Low Value,1,63.88,3.59,0
C02014,2024-06-23,High Value,5,1756.48,3.71,1
C02015,2023-04-27,Low Value,3,108.34,4.07,1
C02016,2024-03-25,Low Value,1,55.58,2.5,1
C02017,2023-03-17,Mid Value,7,1100.09,4.16,0
C02018,2024-03-02,Low Value,2,80.52,3.83,0
C02019,2024-02-26,Low Value,2,83.23,3.15,0
C02020,2023-02-27,Mid Value,4,353.68,4.27,1
C02021,2023-04-10,Mid Value,4,367.51,4.62,0
C02022,2023-11-01,Low Value,4,180.84,2.38,0
C02023,2024-09-28,Mid Value,3,407.85,3.46,0
C02024,2024-12-15,Low Value,5,265.43,2.78,0
C02025,2023-10-09,Mid Value,5,540.65,3.83,0
C02026,2023-01-13,Low Value,2,99.09,3.53,0
C02027,2024-06-03,Mid Value,1,155.43,3.51,0
C02028,2023-11-03,Low Value,3,153.1,3.76,0
C02029,2023-09-03,Mid Value,3,345.39,3.95,0
C02030,2024-07-21,Low Value,2,87.67,2.8,0
C02031,2024-05-10,Low Value,1,53.07,3.22,0
C02032,2024-03-18,Mid Value,5,557.54,2.84,0
C02033,2023-08-03,Mid Value,4,465.13,3.62,0
C02034,2023-11-28,Low Value,3,137.63,4.25,0
C02035,2023-09-15,Mid Value,3,287.61,3.52,1
C02036,2024-12-30,Mid Value,7,932.01,4.56,0
C02037,2023-06-01,High Value,9,1569.96,4.24,0
C02038,2024-03-16,High Value,8,2488.25,3.35,0
C02039,2024-09-02,Mid Value,2,248.82,4.35,0
C02040,2024-05-18,Low Value,2,96.21,3.19,0
C02041,2023-12-28,Mid Value,6,642.8,3.67,0
C02042,2024-05-31,Low Value,2,99.22,2.2,0
C02043,2024-11-07,Mid Value,5,373.28,3.5,0
C02044,2024-01-10,Mid Value,3,318.61,3.68,0
C02045,2024-11-03,Low Value,3,117.16,3.33,0
C02046,2023-03-19,Low Value,2,86.13,2.85,1
C02047,2024-03-12,Low Value,4,114.2,3.35,1
C02048,2023-02-03,Low Value,1,52.2,3.87,0
C02049,2024-08-25,Mid Value,1,155.68,4.97,0
C02050,2024-09-11,Low Value,2,102.28,5.0,1
C02051,2023-04-17,Low Value,3,102.84,4.1,0
C02052,2024-12-03,Mid Value,8,805.59,4.3,0
C02053,2024-03-27,Low Value,2,83.29,4.21,0
C02054,2023-03-08,Low Value,2,99.13,3.91,1
C02055,2024-09-13,High Value,7,2011.86,4.15,1
C02056,2024-06-05,Low Value,2,63.62,3.08,0
C02057,2023-01-16,High Value,6,2486.23,3.11,0
C02058,2023-10-06,Mid Value,5,578.38,3.91,0
C02059,2023-01-03,Mid Value,6,752.14,5.0,0
C02060,2023-05-16,Mid Value,3,367.66,3.48,0
C02061,2023-08-17,Low Value,1,32.57,3.76,0
C02062,2024-04-05,Mid Value,5,676.68,4.27,0
C02063,2024-09-10,Low Value,2,102.76,4.15,0
C02064,2024-08-11,Mid Value,6,863.72,3.68,1
C02065,2024-07-20,Low Value,3,128.57,3.86,1
C02066,2023-09-25,Low Value,1,59.72,2.41,1
C02067,2024-11-12,Mid Value,4,380.76,3.63,0
C02068,2023-04-30,Mid Value,3,392.49,4.86,0
C02069,2024-06-11,Low Value,6,153.87,4.46,0
C02070,2024-08-27,Mid Value,5,587.64,4.31,0
C02071,2023-03-08,Low Value,1,47.73,4.41,0
C02072,2024-02-09,Low Value,2,119.23,3.68,1
C02073,2023-11-17,Mid Value,5,531.28,4.09,1
C02074,2024-10-16,High Value,5,1803.29,3.9,0
C02075,2024-07-08,Low Value,1,45.27,2.35,0
C02076,2024-01-01,Mid Value,5,626.85,4.52,0
C02077,2024-02-25,Low Value,1,69.77,2.27,0
C02078,2023-12-19,Low Value,1,57.25,3.44,0
C02079,2023-07-26,High Value,3,855.73,4.25,0
C02080,2023-11-11,Low Value,1,45.71,3.89,0
C02081,2024-05-14,Low Value,2,77.2,3.73,0
C02082,2024-04-18,Mid Value,5,581.23,3.44,0
C02083,2023-10-07,Mid Value,3,303.69,3.32,0
C02084,2024-05-11,Mid Value,1,139.59,4.45,1
C02085,2023-08-01,Low Value,1,48.28,4.56,0
C02086,2023-04-26,Low Value,2,115.85,3.74,0
C02087,2023-11-08,Low Value,1,57.64,3.44,1
C02088,2023-02-20,Low Value,1,42.44,3.88,1
C02089,2024-10-31,Mid Value,2,210.59,4.2,0
C02090,2024-09-28,Mid Value,3,244.85,4.3,0
C02091,2024-05-25,Low Value,2,110.66,3.84,0
C02092,2023-01-28,Low Value,2,83.24,2.62,1
C02093,2024-10-17,Mid Value,4,286.44,4.36,0
C02094,2023-07-10,High Value,5,1830.15,4.74,0
C02095,2023-10-01,Mid Value,2,311.59,4.2,1
C02096,2023-04-19,Low Value,1,58.0,3.94,0
C02097,2024-08-15,Low Value,4,115.46,3.69,1
C02098,2023-12-19,Low Value,1,59.26,2.59,1
C02099,2024-05-18,Low Value,1,43.56,4.04,0
C02100,2023-03-26,Low Value,1,65.95,3.56,1
C02101,2024-05-15,Low Value,1,53.13,3.84,0
C02102,2024-12-30,Mid Value,3,333.83,4.77,0
C02103,2023-07-08,High Value,13,5286.12,4.67,0
C02104,2024-04-10,Mid Value,3,315.25,4.72,0
C02105,2023-12-03,Mid Value,6,905.76,3.82,0
C02106,2023-12-11,Low Value,3,178.4,3.76,0
C02107,2024-09-16,Mid Value,5,598.28,4.56,1
C02108,2023-12-14,Low Value,1,45.0,4.03,0
C02109,2023-12-31,Mid Value,1,115.39,4.55,0
C02110,2023-11-30,High Value,6,2100.95,3.39,0
C02111,2024-08-21,Mid Value,3,503.42,3.47,0
C02112,2024-09-30,Low Value,1,45.91,2.98,1
C02113,2024-07-30,Low Value,2,106.4,2.38,1
C02114,2024-05-15,High Value,6,1807.4,3.86,0
C02115,2024-09-14,Low Value,1,60.62,3.22,0
C02116,2024-10-29,Mid Value,1,130.67,3.86,0
C02117,2023-12-26,Mid Value,2,200.43,4.18,0
C02118,2023-09-20,Low Value,1,46.87,3.37,0
C02119,2023-02-08,Mid Value,6,605.09,4.39,0
C02120,2023-08-24,High Value,8,1793.79,3.22,0
C02121,2024-11-15,Low Value,1,65.08,3.63,0
C02122,2023-10-05,Mid Value,7,808.62,3.61,0
C02123,2023-12-22,High Value,10,4721.0,4.55,1
C02124,2024-08-11,Low Value,2,110.54,3.59,0
C02125,2024-06-11,Low Value,4,255.43,3.16,0
C02126,2023-08-28,Low Value,1,49.11,4.25,0
C02127,2023-12-15,Low Value,1,51.44,4.73,0
C02128,2024-04-03,Low Value,1,51.96,3.29,0
C02129,2024-01-16,Low Value,1,55.18,3.76,0
C02130,2023-11-13,Mid Value,4,538.7,4.1,0
C02131,2024-06-18,Mid Value,2,282.81,4.25,0
C02132,2023-01-25,Mid Value,5,623.99,4.11,0
C02133,2023-05-14,Low Value,3,166.24,4.0,0
C02134,2023-07-10,Low Value,2,113.34,3.99,0
C02135,2023-07-23,Mid Value,3,334.97,4.04,1
C02136,2024-01-23,Mid Value,3,283.48,3.92,1
C02137,2024-01-04,Mid Value,4,480.72,3.58,0
C02138,2024-05-30,Low Value,5,218.92,3.95,0
C02139,2023-01-25,Low Value,3,91.41,3.32,1
C02140,2024-03-31,Mid Value,6,881.62,3.72,0
C02141,2023-11-12,Mid Value,2,299.78,3.76,0
C02142,2024-08-17,Low Value,1,48.44,4.65,0
C02143,2023-07-27,Mid Value,1,121.66,4.12,0
C02144,2024-04-14,Mid Value,1,144.69,4.07,0
C02145,2023-05-06,Mid Value,4,495.38,4.11,0
C02146,2023-04-03,Low Value,5,288.97,4.38,0
C02147,2024-11-05,Mid Value,4,383.85,4.13,0
C02148,2023-06-24,Mid Value,2,212.61,4.16,0
C02149,2023-12-16,Low Value,2,105.17,3.69,0
C02150,2023-03-24,Mid Value,5,654.8,2.79,0
C02151,2023-06-12,Mid Value,5,640.46,3.25,0
C02152,2024-01-23,Mid Value,7,919.39,4.12,0
C02153,2024-08-07,High Value,4,830.27,3.71,0
C02154,2023-08-18,Mid Value,4,375.39,5.0,0
C02155,2024-03-11,Mid Value,5,646.98,4.47,0
C02156,2023-12-28,Mid Value,5,695.97,3.56,0
C02157,2023-05-13,Low Value,1,46.3,3.24,1
C02158,2024-10-10,Low Value,2,107.99,3.12,0
C02159,2023-06-01,Low Value,3,133.22,3.27,0
C02160,2023-05-03,Mid Value,5,599.26,5.0,0
C02161,2023-06-02,Low Value,1,35.63,3.41,0
C02162,2023-09-15,Low Value,2,97.04,3.4,0
C02163,2023-02-28,Mid Value,2,154.8,3.68,0
C02164,2023-11-16,Mid Value,2,301.98,4.18,0
C02165,2024-05-12,Low Value,1,58.23,3.33,0
C02166,2024-02-20,Mid Value,5,500.65,4.07,0
C02167,2024-09-10,Low Value,2,122.44,4.3,1
C02168,2024-05-08,Low Value,1,62.11,4.11,0
C02169,2023-10-19,High Value,6,2139.14,2.68,0
C02170,2023-05-10,Low Value,1,72.81,3.43,0
C02171,2023-07-24,High Value,1,378.69,3.6,0
C02172,2024-07-13,Low Value,8,377.57,2.73,0
C02173,2023-04-13,Low Value,1,45.18,3.16,0
C02174,2023-10-11,Low Value,1,53.99,3.11,0
C02175,2023-05-19,High Value,4,1451.65,4.34,0
C02176,2023-10-08,Mid Value,6,596.28,3.91,0
C02177,2024-12-06,Mid Value,17,2466.64,2.5,0
C02178,2023-12-05,High Value,6,1219.27,4.92,0
C02179,2024-05-26,Mid Value,8,866.8,3.19,0
C02180,2024-10-03,High Value,4,1749.91,3.53,0
C02181,2024-09-28,Mid Value,3,320.05,4.77,0
C02182,2024-03-02,Low Value,4,134.6,3.29,0
C02183,2023-05-08,Mid Value,3,349.59,4.68,0
C02184,2023-07-21,High Value,5,1713.47,3.51,0
C02185,2024-11-03,Low Value,2,106.28,3.51,0
C02186,2024-11-13,Low Value,1,53.62,3.87,1
C02187,2024-05-20,Mid Value,8,1050.7,3.93,0
C02188,2023-04-04,Low Value,2,111.85,3.16,0
C02189,2024-10-31,Mid Value,2,275.23,3.86,0
C02190,2024-05-15,Low Value,1,55.45,3.1,1
C02191,2023-06-14,Low Value,4,201.27,3.73,0
C02192,2024-07-29,Mid Value,4,616.63,3.47,0
C02193,2023-08-28,Mid Value,6,966.49,2.94,0
C02194,2023-02-23,Mid Value,2,213.55,3.31,0
C02195,2023-08-18,Mid Value,4,562.83,4.72,0
C02196,2024-04-04,Low Value,1,48.2,3.36,0
C02197,2023-04-01,High Value,11,3094.27,3.96,0
C02198,2024-03-18,Low Value,2,121.67,3.36,0
C02199,2023-11-30,Mid Value,5,966.24,3.53,0
C02200,2024-02-01,Mid Value,7,990.24,4.15,0
C02201,2023-02-21,High Value,7,2771.0,4.17,0
C02202,2024-01-21,Mid Value,3,286.34,4.08,0
C02203,2024-06-19,Mid Value,9,1097.18,3.75,0
C02204,2023-11-29,Low Value,1,45.9,2.71,1
C02205,2024-05-03,Mid Value,4,511.05,5.0,0
